OneHanded01;EnchArmorFortifyOneHanded01 "Fortify One-Handed" [ENCH:0007A114];of Minor Wielding
OneHanded02;EnchArmorFortifyOneHanded02 "Fortify One-Handed" [ENCH:000AD471];of Wielding
OneHanded03;EnchArmorFortifyOneHanded03 "Fortify One-Handed" [ENCH:000AD472];of Major Wielding
OneHanded04;EnchArmorFortifyOneHanded04 "Fortify One-Handed" [ENCH:000BE00F];of Eminent Wielding
OneHanded05;EnchArmorFortifyOneHanded05 "Fortify One-Handed" [ENCH:000BE010];of Extreme Wielding
OneHanded06;EnchArmorFortifyOneHanded06 "Fortify One-Handed" [ENCH:000BE011];of Peerless Wielding
Pickpocket01;EnchArmorFortifyPickpocket01 "Fortify Pickpocket" [ENCH:0007A115];of Minor Deft Hands
Pickpocket02;EnchArmorFortifyPickpocket02 "Fortify Pickpocket" [ENCH:000AD473];of Deft Hands
Pickpocket03;EnchArmorFortifyPickpocket03 "Fortify Pickpocket" [ENCH:000AD474];of Major Deft Hands
Pickpocket04;EnchArmorFortifyPickpocket04 "Fortify Pickpocket" [ENCH:000BE012];of Eminent Deft Hands
Pickpocket05;EnchArmorFortifyPickpocket05 "Fortify Pickpocket" [ENCH:000BE013];of Extreme Deft Hands
Pickpocket06;EnchArmorFortifyPickpocket06 "Fortify Pickpocket" [ENCH:000BE014];of Peerless Deft Hands
ResistMagic01;EnchArmorResistMagic01 "Resist Magic" [ENCH:000FC05B];of Resist Magic
ResistMagic02;EnchArmorResistMagic02 "Resist Magic" [ENCH:000FC05C];of Warning Magic
ResistMagic03;EnchArmorResistMagic03 "Resist Magic" [ENCH:000FC05D];of Dwindling Magic
ResistMagic04;EnchArmorResistMagic04 "Resist Magic" [ENCH:000FC05E];of Magic Suppression
ResistMagic05;EnchArmorResistMagic05 "Resist Magic" [ENCH:000FC05F];of Magic Abatement
ResistMagic06;EnchArmorResistMagic06 "Resist Magic" [ENCH:000FC060];of Nullification
Restoration01;EnchArmorFortifyRestoration01 "Fortify Restoration" [ENCH:0007A116];of Minor Restoration
Restoration02;EnchArmorFortifyRestoration02 "Fortify Restoration" [ENCH:000AD475];of Restoration
Restoration03;EnchArmorFortifyRestoration03 "Fortify Restoration" [ENCH:000AD476];of Major Restoration
Restoration04;EnchArmorFortifyRestoration04 "Fortify Restoration" [ENCH:000BE015];of Eminent Restoration
Restoration05;EnchArmorFortifyRestoration05 "Fortify Restoration" [ENCH:000BE016];of Extreme Restoration
Restoration06;EnchArmorFortifyRestoration06 "Fortify Restoration" [ENCH:000BE017];of Peerless Restoration
Smithing01;EnchArmorFortifySmithing01 "Fortify Smithing" [ENCH:0007A117];of Minor Smithing
Smithing02;EnchArmorFortifySmithing02 "Fortify Smithing" [ENCH:000AD477];of Smithing
Smithing03;EnchArmorFortifySmithing03 "Fortify Smithing" [ENCH:000AD478];of Major Smithing
Smithing04;EnchArmorFortifySmithing04 "Fortify Smithing" [ENCH:000BE018];of Eminent Smithing
Smithing05;EnchArmorFortifySmithing05 "Fortify Smithing" [ENCH:000BE019];of Extreme Smithing
Smithing06;EnchArmorFortifySmithing06 "Fortify Smithing" [ENCH:000BE01A];of Peerless Smithing
Sneak01;EnchArmorFortifySneak01 "Fortify Sneak" [ENCH:0007A118];of Minor Sneaking
Sneak02;EnchArmorFortifySneak02 "Fortify Sneak" [ENCH:000AD479];of Sneaking
Sneak03;EnchArmorFortifySneak03 "Fortify Sneak" [ENCH:000AD47A];of Major Sneaking
Sneak04;EnchArmorFortifySneak04 "Fortify Sneak" [ENCH:000BE01B];of Eminent Sneaking
Sneak05;EnchArmorFortifySneak05 "Fortify Sneak" [ENCH:000BE01C];of Extreme Sneaking
Sneak06;EnchArmorFortifySneak06 "Fortify Sneak" [ENCH:000BE01D];of Peerless Sneaking
Stamina01;EnchArmorFortifyStamina01 "Fortify Stamina" [ENCH:0004950A];of Minor Stamina
Stamina02;EnchArmorFortifyStamina02 "Fortify Stamina" [ENCH:000AD47D];of Stamina
Stamina03;EnchArmorFortifyStamina03 "Fortify Stamina" [ENCH:000AD47E];of Major Stamina
Stamina04;EnchArmorFortifyStamina04 "Fortify Stamina" [ENCH:000BE021];of Eminent Stamina
Stamina05;EnchArmorFortifyStamina05 "Fortify Stamina" [ENCH:000BE022];of Extreme Stamina
Stamina06;EnchArmorFortifyStamina06 "Fortify Stamina" [ENCH:000BE023];of Peerless Stamina
StaminaRegen03;EnchArmorFortifyStaminaRate03 "Fortify Stamina Regen" [ENCH:000AD480];of Invigoration
StaminaRegen04;EnchArmorFortifyStaminaRate04 "Fortify Stamina Regen" [ENCH:0007A11A];of Recuperation
StaminaRegen05;EnchArmorFortifyStaminaRate05 "Fortify Stamina Regen" [ENCH:000AD47F];of Rejuvenation
StaminaRegen06;EnchArmorFortifyStaminaRate06 "Fortify Stamina Regen" [ENCH:000BE024];of Renewal
TwoHanded01;EnchArmorFortifyTwoHanded01 "Fortify Two-Handed" [ENCH:0007A11B];of Minor Sure Grip
TwoHanded02;EnchArmorFortifyTwoHanded02 "Fortify Two-Handed" [ENCH:000AD481];of Sure Grip
TwoHanded03;EnchArmorFortifyTwoHanded03 "Fortify Two-Handed" [ENCH:000AD482];of Major Sure Grip
TwoHanded04;EnchArmorFortifyTwoHanded04 "Fortify Two-Handed" [ENCH:000BE025];of Eminent Sure Grip
TwoHanded05;EnchArmorFortifyTwoHanded05 "Fortify Two-Handed" [ENCH:000BE026];of Extreme Sure Grip
TwoHanded06;EnchArmorFortifyTwoHanded06 "Fortify Two-Handed" [ENCH:000BE027] ;of Peerless Sure Grip
